id_comb;id_data;nome_comb;tipo_comb;custo_comb
4;347;Ipimax Gasolina Aditivada;Aditivado;5.01
6;347;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;347;Ipimax Etanol Aditivado;Aditivado;4.37
1;347;Original gasolina;Comum;3.51
2;347;Original Diesel ;Comum;4.16
3;347;Original Etanol ;Comum;3.30
7;347;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;348;Ipimax Gasolina Aditivada;Aditivado;5.01
6;348;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;348;Ipimax Etanol Aditivado;Aditivado;4.37
1;348;Original gasolina;Comum;3.51
2;348;Original Diesel ;Comum;4.16
3;348;Original Etanol ;Comum;3.30
7;348;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;349;Ipimax Gasolina Aditivada;Aditivado;5.01
6;349;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;349;Ipimax Etanol Aditivado;Aditivado;4.37
1;349;Original gasolina;Comum;3.51
2;349;Original Diesel ;Comum;4.16
3;349;Original Etanol ;Comum;3.30
7;349;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;350;Ipimax Gasolina Aditivada;Aditivado;5.01
6;350;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;350;Ipimax Etanol Aditivado;Aditivado;4.37
1;350;Original gasolina;Comum;3.51
2;350;Original Diesel ;Comum;4.16
3;350;Original Etanol ;Comum;3.30
7;350;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;351;Ipimax Gasolina Aditivada;Aditivado;5.01
6;351;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;351;Ipimax Etanol Aditivado;Aditivado;4.37
1;351;Original gasolina;Comum;3.51
2;351;Original Diesel ;Comum;4.16
3;351;Original Etanol ;Comum;3.30
7;351;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;352;Ipimax Gasolina Aditivada;Aditivado;5.01
6;352;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;352;Ipimax Etanol Aditivado;Aditivado;4.37
1;352;Original gasolina;Comum;3.51
2;352;Original Diesel ;Comum;4.16
3;352;Original Etanol ;Comum;3.30
7;352;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;353;Ipimax Gasolina Aditivada;Aditivado;5.01
6;353;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;353;Ipimax Etanol Aditivado;Aditivado;4.37
1;353;Original gasolina;Comum;3.51
2;353;Original Diesel ;Comum;4.16
3;353;Original Etanol ;Comum;3.30
7;353;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;354;Ipimax Gasolina Aditivada;Aditivado;5.01
6;354;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;354;Ipimax Etanol Aditivado;Aditivado;4.37
1;354;Original gasolina;Comum;3.51
2;354;Original Diesel ;Comum;4.16
3;354;Original Etanol ;Comum;3.30
7;354;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;355;Ipimax Gasolina Aditivada;Aditivado;5.01
6;355;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;355;Ipimax Etanol Aditivado;Aditivado;4.37
1;355;Original gasolina;Comum;3.51
2;355;Original Diesel ;Comum;4.16
3;355;Original Etanol ;Comum;3.30
7;355;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;356;Ipimax Gasolina Aditivada;Aditivado;5.01
6;356;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;356;Ipimax Etanol Aditivado;Aditivado;4.37
1;356;Original gasolina;Comum;3.51
2;356;Original Diesel ;Comum;4.16
3;356;Original Etanol ;Comum;3.30
7;356;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;357;Ipimax Gasolina Aditivada;Aditivado;5.01
6;357;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;357;Ipimax Etanol Aditivado;Aditivado;4.37
1;357;Original gasolina;Comum;3.51
2;357;Original Diesel ;Comum;4.16
3;357;Original Etanol ;Comum;3.30
7;357;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;358;Ipimax Gasolina Aditivada;Aditivado;5.01
6;358;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;358;Ipimax Etanol Aditivado;Aditivado;4.37
1;358;Original gasolina;Comum;3.51
2;358;Original Diesel ;Comum;4.16
3;358;Original Etanol ;Comum;3.30
7;358;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;359;Ipimax Gasolina Aditivada;Aditivado;5.01
6;359;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;359;Ipimax Etanol Aditivado;Aditivado;4.37
1;359;Original gasolina;Comum;3.51
2;359;Original Diesel ;Comum;4.16
3;359;Original Etanol ;Comum;3.30
7;359;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;360;Ipimax Gasolina Aditivada;Aditivado;5.01
6;360;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;360;Ipimax Etanol Aditivado;Aditivado;4.37
1;360;Original gasolina;Comum;3.51
2;360;Original Diesel ;Comum;4.16
3;360;Original Etanol ;Comum;3.30
7;360;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;361;Ipimax Gasolina Aditivada;Aditivado;5.01
6;361;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;361;Ipimax Etanol Aditivado;Aditivado;4.37
1;361;Original gasolina;Comum;3.51
2;361;Original Diesel ;Comum;4.16
3;361;Original Etanol ;Comum;3.30
7;361;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;362;Ipimax Gasolina Aditivada;Aditivado;5.01
6;362;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;362;Ipimax Etanol Aditivado;Aditivado;4.37
1;362;Original gasolina;Comum;3.51
2;362;Original Diesel ;Comum;4.16
3;362;Original Etanol ;Comum;3.30
7;362;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;363;Ipimax Gasolina Aditivada;Aditivado;5.01
6;363;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;363;Ipimax Etanol Aditivado;Aditivado;4.37
1;363;Original gasolina;Comum;3.51
2;363;Original Diesel ;Comum;4.16
3;363;Original Etanol ;Comum;3.30
7;363;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;364;Ipimax Gasolina Aditivada;Aditivado;5.01
6;364;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;364;Ipimax Etanol Aditivado;Aditivado;4.37
1;364;Original gasolina;Comum;3.51
2;364;Original Diesel ;Comum;4.16
3;364;Original Etanol ;Comum;3.30
7;364;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;365;Ipimax Gasolina Aditivada;Aditivado;5.01
6;365;Ipimax Diesel S10 Aditivado;Aditivado;5.23
5;365;Ipimax Etanol Aditivado;Aditivado;4.37
1;365;Original gasolina;Comum;3.51
2;365;Original Diesel ;Comum;4.16
3;365;Original Etanol ;Comum;3.30
7;365;Ipimax Pro Gasolina Premium Aditivada;Premium;5.87
4;366;Ipimax Gasolina Aditivada;Aditivado;5.03
6;366;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;366;Ipimax Etanol Aditivado;Aditivado;4.39
1;366;Original gasolina;Comum;3.53
2;366;Original Diesel ;Comum;4.17
3;366;Original Etanol ;Comum;3.31
7;366;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;367;Ipimax Gasolina Aditivada;Aditivado;5.03
6;367;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;367;Ipimax Etanol Aditivado;Aditivado;4.39
1;367;Original gasolina;Comum;3.53
2;367;Original Diesel ;Comum;4.17
3;367;Original Etanol ;Comum;3.31
7;367;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;368;Ipimax Gasolina Aditivada;Aditivado;5.03
6;368;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;368;Ipimax Etanol Aditivado;Aditivado;4.39
1;368;Original gasolina;Comum;3.53
2;368;Original Diesel ;Comum;4.17
3;368;Original Etanol ;Comum;3.31
7;368;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;369;Ipimax Gasolina Aditivada;Aditivado;5.03
6;369;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;369;Ipimax Etanol Aditivado;Aditivado;4.39
1;369;Original gasolina;Comum;3.53
2;369;Original Diesel ;Comum;4.17
3;369;Original Etanol ;Comum;3.31
7;369;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;370;Ipimax Gasolina Aditivada;Aditivado;5.03
6;370;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;370;Ipimax Etanol Aditivado;Aditivado;4.39
1;370;Original gasolina;Comum;3.53
2;370;Original Diesel ;Comum;4.17
3;370;Original Etanol ;Comum;3.31
7;370;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;371;Ipimax Gasolina Aditivada;Aditivado;5.03
6;371;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;371;Ipimax Etanol Aditivado;Aditivado;4.39
1;371;Original gasolina;Comum;3.53
2;371;Original Diesel ;Comum;4.17
3;371;Original Etanol ;Comum;3.31
7;371;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;372;Ipimax Gasolina Aditivada;Aditivado;5.03
6;372;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;372;Ipimax Etanol Aditivado;Aditivado;4.39
1;372;Original gasolina;Comum;3.53
2;372;Original Diesel ;Comum;4.17
3;372;Original Etanol ;Comum;3.31
7;372;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;373;Ipimax Gasolina Aditivada;Aditivado;5.03
6;373;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;373;Ipimax Etanol Aditivado;Aditivado;4.39
1;373;Original gasolina;Comum;3.53
2;373;Original Diesel ;Comum;4.17
3;373;Original Etanol ;Comum;3.31
7;373;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;374;Ipimax Gasolina Aditivada;Aditivado;5.03
6;374;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;374;Ipimax Etanol Aditivado;Aditivado;4.39
1;374;Original gasolina;Comum;3.53
2;374;Original Diesel ;Comum;4.17
3;374;Original Etanol ;Comum;3.31
7;374;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;375;Ipimax Gasolina Aditivada;Aditivado;5.03
6;375;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;375;Ipimax Etanol Aditivado;Aditivado;4.39
1;375;Original gasolina;Comum;3.53
2;375;Original Diesel ;Comum;4.17
3;375;Original Etanol ;Comum;3.31
7;375;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;376;Ipimax Gasolina Aditivada;Aditivado;5.03
6;376;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;376;Ipimax Etanol Aditivado;Aditivado;4.39
1;376;Original gasolina;Comum;3.53
2;376;Original Diesel ;Comum;4.17
3;376;Original Etanol ;Comum;3.31
7;376;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;377;Ipimax Gasolina Aditivada;Aditivado;5.03
6;377;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;377;Ipimax Etanol Aditivado;Aditivado;4.39
1;377;Original gasolina;Comum;3.53
2;377;Original Diesel ;Comum;4.17
3;377;Original Etanol ;Comum;3.31
7;377;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;378;Ipimax Gasolina Aditivada;Aditivado;5.03
6;378;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;378;Ipimax Etanol Aditivado;Aditivado;4.39
1;378;Original gasolina;Comum;3.53
2;378;Original Diesel ;Comum;4.17
3;378;Original Etanol ;Comum;3.31
7;378;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;379;Ipimax Gasolina Aditivada;Aditivado;5.03
6;379;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;379;Ipimax Etanol Aditivado;Aditivado;4.39
1;379;Original gasolina;Comum;3.53
2;379;Original Diesel ;Comum;4.17
3;379;Original Etanol ;Comum;3.31
7;379;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;380;Ipimax Gasolina Aditivada;Aditivado;5.03
6;380;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;380;Ipimax Etanol Aditivado;Aditivado;4.39
1;380;Original gasolina;Comum;3.53
2;380;Original Diesel ;Comum;4.17
3;380;Original Etanol ;Comum;3.31
7;380;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;381;Ipimax Gasolina Aditivada;Aditivado;5.03
6;381;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;381;Ipimax Etanol Aditivado;Aditivado;4.39
1;381;Original gasolina;Comum;3.53
2;381;Original Diesel ;Comum;4.17
3;381;Original Etanol ;Comum;3.31
7;381;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;382;Ipimax Gasolina Aditivada;Aditivado;5.03
6;382;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;382;Ipimax Etanol Aditivado;Aditivado;4.39
1;382;Original gasolina;Comum;3.53
2;382;Original Diesel ;Comum;4.17
3;382;Original Etanol ;Comum;3.31
7;382;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;383;Ipimax Gasolina Aditivada;Aditivado;5.03
6;383;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;383;Ipimax Etanol Aditivado;Aditivado;4.39
1;383;Original gasolina;Comum;3.53
2;383;Original Diesel ;Comum;4.17
3;383;Original Etanol ;Comum;3.31
7;383;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;384;Ipimax Gasolina Aditivada;Aditivado;5.03
6;384;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;384;Ipimax Etanol Aditivado;Aditivado;4.39
1;384;Original gasolina;Comum;3.53
2;384;Original Diesel ;Comum;4.17
3;384;Original Etanol ;Comum;3.31
7;384;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;385;Ipimax Gasolina Aditivada;Aditivado;5.03
6;385;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;385;Ipimax Etanol Aditivado;Aditivado;4.39
1;385;Original gasolina;Comum;3.53
2;385;Original Diesel ;Comum;4.17
3;385;Original Etanol ;Comum;3.31
7;385;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;386;Ipimax Gasolina Aditivada;Aditivado;5.03
6;386;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;386;Ipimax Etanol Aditivado;Aditivado;4.39
1;386;Original gasolina;Comum;3.53
2;386;Original Diesel ;Comum;4.17
3;386;Original Etanol ;Comum;3.31
7;386;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;387;Ipimax Gasolina Aditivada;Aditivado;5.03
6;387;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;387;Ipimax Etanol Aditivado;Aditivado;4.39
1;387;Original gasolina;Comum;3.53
2;387;Original Diesel ;Comum;4.17
3;387;Original Etanol ;Comum;3.31
7;387;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;388;Ipimax Gasolina Aditivada;Aditivado;5.03
6;388;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;388;Ipimax Etanol Aditivado;Aditivado;4.39
1;388;Original gasolina;Comum;3.53
2;388;Original Diesel ;Comum;4.17
3;388;Original Etanol ;Comum;3.31
7;388;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;389;Ipimax Gasolina Aditivada;Aditivado;5.03
6;389;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;389;Ipimax Etanol Aditivado;Aditivado;4.39
1;389;Original gasolina;Comum;3.53
2;389;Original Diesel ;Comum;4.17
3;389;Original Etanol ;Comum;3.31
7;389;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;390;Ipimax Gasolina Aditivada;Aditivado;5.03
6;390;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;390;Ipimax Etanol Aditivado;Aditivado;4.39
1;390;Original gasolina;Comum;3.53
2;390;Original Diesel ;Comum;4.17
3;390;Original Etanol ;Comum;3.31
7;390;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;391;Ipimax Gasolina Aditivada;Aditivado;5.03
6;391;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;391;Ipimax Etanol Aditivado;Aditivado;4.39
1;391;Original gasolina;Comum;3.53
2;391;Original Diesel ;Comum;4.17
3;391;Original Etanol ;Comum;3.31
7;391;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;392;Ipimax Gasolina Aditivada;Aditivado;5.03
6;392;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;392;Ipimax Etanol Aditivado;Aditivado;4.39
1;392;Original gasolina;Comum;3.53
2;392;Original Diesel ;Comum;4.17
3;392;Original Etanol ;Comum;3.31
7;392;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;393;Ipimax Gasolina Aditivada;Aditivado;5.03
6;393;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;393;Ipimax Etanol Aditivado;Aditivado;4.39
1;393;Original gasolina;Comum;3.53
2;393;Original Diesel ;Comum;4.17
3;393;Original Etanol ;Comum;3.31
7;393;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;394;Ipimax Gasolina Aditivada;Aditivado;5.03
6;394;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;394;Ipimax Etanol Aditivado;Aditivado;4.39
1;394;Original gasolina;Comum;3.53
2;394;Original Diesel ;Comum;4.17
3;394;Original Etanol ;Comum;3.31
7;394;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;395;Ipimax Gasolina Aditivada;Aditivado;5.03
6;395;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;395;Ipimax Etanol Aditivado;Aditivado;4.39
1;395;Original gasolina;Comum;3.53
2;395;Original Diesel ;Comum;4.17
3;395;Original Etanol ;Comum;3.31
7;395;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;396;Ipimax Gasolina Aditivada;Aditivado;5.03
6;396;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;396;Ipimax Etanol Aditivado;Aditivado;4.39
1;396;Original gasolina;Comum;3.53
2;396;Original Diesel ;Comum;4.17
3;396;Original Etanol ;Comum;3.31
7;396;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;397;Ipimax Gasolina Aditivada;Aditivado;5.03
6;397;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;397;Ipimax Etanol Aditivado;Aditivado;4.39
1;397;Original gasolina;Comum;3.53
2;397;Original Diesel ;Comum;4.17
3;397;Original Etanol ;Comum;3.31
7;397;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;398;Ipimax Gasolina Aditivada;Aditivado;5.03
6;398;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;398;Ipimax Etanol Aditivado;Aditivado;4.39
1;398;Original gasolina;Comum;3.53
2;398;Original Diesel ;Comum;4.17
3;398;Original Etanol ;Comum;3.31
7;398;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;399;Ipimax Gasolina Aditivada;Aditivado;5.03
6;399;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;399;Ipimax Etanol Aditivado;Aditivado;4.39
1;399;Original gasolina;Comum;3.53
2;399;Original Diesel ;Comum;4.17
3;399;Original Etanol ;Comum;3.31
7;399;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;400;Ipimax Gasolina Aditivada;Aditivado;5.03
6;400;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;400;Ipimax Etanol Aditivado;Aditivado;4.39
1;400;Original gasolina;Comum;3.53
2;400;Original Diesel ;Comum;4.17
3;400;Original Etanol ;Comum;3.31
7;400;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;401;Ipimax Gasolina Aditivada;Aditivado;5.03
6;401;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;401;Ipimax Etanol Aditivado;Aditivado;4.39
1;401;Original gasolina;Comum;3.53
2;401;Original Diesel ;Comum;4.17
3;401;Original Etanol ;Comum;3.31
7;401;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;402;Ipimax Gasolina Aditivada;Aditivado;5.03
6;402;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;402;Ipimax Etanol Aditivado;Aditivado;4.39
1;402;Original gasolina;Comum;3.53
2;402;Original Diesel ;Comum;4.17
3;402;Original Etanol ;Comum;3.31
7;402;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;403;Ipimax Gasolina Aditivada;Aditivado;5.03
6;403;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;403;Ipimax Etanol Aditivado;Aditivado;4.39
1;403;Original gasolina;Comum;3.53
2;403;Original Diesel ;Comum;4.17
3;403;Original Etanol ;Comum;3.31
7;403;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;404;Ipimax Gasolina Aditivada;Aditivado;5.03
6;404;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;404;Ipimax Etanol Aditivado;Aditivado;4.39
1;404;Original gasolina;Comum;3.53
2;404;Original Diesel ;Comum;4.17
3;404;Original Etanol ;Comum;3.31
7;404;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;405;Ipimax Gasolina Aditivada;Aditivado;5.03
6;405;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;405;Ipimax Etanol Aditivado;Aditivado;4.39
1;405;Original gasolina;Comum;3.53
2;405;Original Diesel ;Comum;4.17
3;405;Original Etanol ;Comum;3.31
7;405;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;406;Ipimax Gasolina Aditivada;Aditivado;5.03
6;406;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;406;Ipimax Etanol Aditivado;Aditivado;4.39
1;406;Original gasolina;Comum;3.53
2;406;Original Diesel ;Comum;4.17
3;406;Original Etanol ;Comum;3.31
7;406;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;407;Ipimax Gasolina Aditivada;Aditivado;5.03
6;407;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;407;Ipimax Etanol Aditivado;Aditivado;4.39
1;407;Original gasolina;Comum;3.53
2;407;Original Diesel ;Comum;4.17
3;407;Original Etanol ;Comum;3.31
7;407;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;408;Ipimax Gasolina Aditivada;Aditivado;5.03
6;408;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;408;Ipimax Etanol Aditivado;Aditivado;4.39
1;408;Original gasolina;Comum;3.53
2;408;Original Diesel ;Comum;4.17
3;408;Original Etanol ;Comum;3.31
7;408;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;409;Ipimax Gasolina Aditivada;Aditivado;5.03
6;409;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;409;Ipimax Etanol Aditivado;Aditivado;4.39
1;409;Original gasolina;Comum;3.53
2;409;Original Diesel ;Comum;4.17
3;409;Original Etanol ;Comum;3.31
7;409;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;410;Ipimax Gasolina Aditivada;Aditivado;5.03
6;410;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;410;Ipimax Etanol Aditivado;Aditivado;4.39
1;410;Original gasolina;Comum;3.53
2;410;Original Diesel ;Comum;4.17
3;410;Original Etanol ;Comum;3.31
7;410;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;411;Ipimax Gasolina Aditivada;Aditivado;5.03
6;411;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;411;Ipimax Etanol Aditivado;Aditivado;4.39
1;411;Original gasolina;Comum;3.53
2;411;Original Diesel ;Comum;4.17
3;411;Original Etanol ;Comum;3.31
7;411;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;412;Ipimax Gasolina Aditivada;Aditivado;5.03
6;412;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;412;Ipimax Etanol Aditivado;Aditivado;4.39
1;412;Original gasolina;Comum;3.53
2;412;Original Diesel ;Comum;4.17
3;412;Original Etanol ;Comum;3.31
7;412;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;413;Ipimax Gasolina Aditivada;Aditivado;5.03
6;413;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;413;Ipimax Etanol Aditivado;Aditivado;4.39
1;413;Original gasolina;Comum;3.53
2;413;Original Diesel ;Comum;4.17
3;413;Original Etanol ;Comum;3.31
7;413;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;414;Ipimax Gasolina Aditivada;Aditivado;5.03
6;414;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;414;Ipimax Etanol Aditivado;Aditivado;4.39
1;414;Original gasolina;Comum;3.53
2;414;Original Diesel ;Comum;4.17
3;414;Original Etanol ;Comum;3.31
7;414;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;415;Ipimax Gasolina Aditivada;Aditivado;5.03
6;415;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;415;Ipimax Etanol Aditivado;Aditivado;4.39
1;415;Original gasolina;Comum;3.53
2;415;Original Diesel ;Comum;4.17
3;415;Original Etanol ;Comum;3.31
7;415;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;416;Ipimax Gasolina Aditivada;Aditivado;5.03
6;416;Ipimax Diesel S10 Aditivado;Aditivado;5.25
5;416;Ipimax Etanol Aditivado;Aditivado;4.39
1;416;Original gasolina;Comum;3.53
2;416;Original Diesel ;Comum;4.17
3;416;Original Etanol ;Comum;3.31
7;416;Ipimax Pro Gasolina Premium Aditivada;Premium;5.89
4;417;Ipimax Gasolina Aditivada;Aditivado;5.03
6;417;Ipimax Diesel S10 Aditivado;Aditivado;5.25
